row_type,name,case_or_status,status_or_ready,metric,value,unit,performance_match_id,query_advance_ratio_j,query_rpm,minimum_performance_neighbor_rows,available_rectangular_neighbor_rows,available_nonstatic_neighbor_rows,direct_neighbor_binding_ready,scattered_fit_required,post_review_full_simulation_lookup_allowed,source_rows_reviewed,scattered_surface_fit_run,observed_result_count,missing_result_count,passed_result_count,failed_result_count,max_static_anchor_residual,max_ct_holdout_residual,max_cp_holdout_residual,max_eta_consistency_residual,runtime_coupling_allowed,gameplay_auto_apply_allowed,next_required_action,note
propeller_archive_ct_cp_j_scattered_surface_fit_source,source_fingerprint,source,READY,source_id,User-Propeller-Archive-Source-Fingerprint-Packet,text,archive.zip,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-before-importing-raw-rows,archive identity and comma-delimited headers are captured
propeller_archive_ct_cp_j_scattered_surface_fit_source,archive_lookup_grid_coverage,source,READY,source_id,User-Propeller-Archive-CT-CP-J-Archive-Lookup-Grid-Coverage-Packet,text,archive-grid-coverage,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,grid coverage proves sparse rpm-track topology
propeller_archive_ct_cp_j_scattered_surface_fit_source,archive_curve_shape_review,source,READY,source_id,User-Propeller-Archive-CT-CP-J-Archive-Curve-Shape-Review-Packet,text,archive-curve-shape-review,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-then-fit-positive-thrust-ct-cp-j-surfaces,curve shape review proves positive CP eta consistency CT monotonic tolerance and positive thrust envelope before fit
propeller_archive_ct_cp_j_scattered_surface_fit_source,scattered_surface_fit_input_window,source,READY,source_id,User-Propeller-Archive-CT-CP-J-Scattered-Surface-Fit-Input-Window-Packet,text,fit-input-window,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-before-fit-input-window,compact input windows bind archive topology and shape guard evidence before fit
propeller_archive_ct_cp_j_scattered_surface_fit_source,lookup_query_envelope,source,READY,source_id,User-Propeller-Archive-CT-CP-J-Lookup-Query-Envelope-Packet,text,query-envelope,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-then-run-reviewed-lookup-query-envelope-with-real-ct-cp-j-rows,query coordinates are inherited from lookup envelope
propeller_archive_ct_cp_j_scattered_surface_fit_source,lookup_interpolation_policy,source,BLOCKED,source_id,User-Propeller-Archive-CT-CP-J-Lookup-Interpolation-Policy-Packet,text,interpolation-policy,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-then-bind-reviewed-ct-cp-j-rows-to-interpolation-policy,policy consumes accepted fit rows later
propeller_archive_ct_cp_j_scattered_surface_fit_source,lookup_execution_contract,source,BLOCKED,source_id,User-Propeller-Archive-CT-CP-J-Lookup-Execution-Contract-Packet,text,lookup-execution,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,execute-reviewed-lookup-after-fit-contract,execution must not receive sparse rows as rectangular neighbors
propeller_archive_ct_cp_j_scattered_surface_fit_source,curve_fit_plan,source,BLOCKED,source_id,User-Propeller-Archive-Curve-Fit-Plan-Packet,text,curve-fit-plan,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,fit-ct-cp-j-re-and-blade-geometry-curves,broad curve plan remains upstream review material
propeller_archive_ct_cp_j_scattered_surface_fit_source,raw_row_boundary,source,BLOCKED,raw_rows_vendored_count,0,count,user_supplied_archive_zip,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-before-importing-raw-rows,raw rows stay outside repository
propeller_archive_ct_cp_j_scattered_surface_fit_source,runtime_boundary,source,READY,runtime_coupling_allowed,false,boolean,DronePhysics,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,keep-runtime-coupling-and-gameplay-auto-apply-closed,contract cannot mutate runtime physics or gameplay
propeller_archive_ct_cp_j_scattered_surface_fit_field,preset_name,field,READY,required,true,text,,,,,,,,,false,false,,,,,,,,false,false,join-fit-row-to-preset,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,case_name,field,READY,required,true,text,,,,,,,,,false,false,,,,,,,,false,false,join-fit-row-to-query-envelope,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,performance_match_id,field,READY,required,true,text,,,,,,,,,false,false,,,,,,,,false,false,trace-sparse-ct-cp-j-source,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,source_archive_sha256,field,READY,required,true,sha256,,,,,,,,,false,false,,,,,,,,false,false,prove-source-identity,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,query_advance_ratio_j,field,READY,required,true,J,,,,,,,,,false,false,,,,,,,,false,false,evaluate-fitted-surface-at-query-j,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,query_rpm,field,READY,required,true,rpm,,,,,,,,,false,false,,,,,,,,false,false,evaluate-fitted-surface-at-query-rpm,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,direct_neighbor_binding_ready,field,READY,required,true,boolean,,,,,,,,,false,false,,,,,,,,false,false,allow-reviewed-static-anchor-direct-binding,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,scattered_fit_required,field,READY,required,true,boolean,,,,,,,,,false,false,,,,,,,,false,false,route-sparse-nonstatic-rows-through-surface-fit,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,available_rectangular_neighbor_rows,field,READY,required,true,count,,,,,,,,,false,false,,,,,,,,false,false,prove-direct-rectangular-lookup-is-insufficient,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,available_nonstatic_neighbor_rows,field,READY,required,true,count,,,,,,,,,false,false,,,,,,,,false,false,prove-nonstatic-support-around-query,field required
propeller_archive_ct_cp_j_scattered_surface_fit_field,static_anchor_residual,field,READY,threshold,0.005,ratio,,,,,,,,,false,false,,,,,,,,false,false,preserve-hover-static-anchor,max accepted residual
propeller_archive_ct_cp_j_scattered_surface_fit_field,ct_holdout_residual,field,READY,threshold,0.06,ratio,,,,,,,,,false,false,,,,,,,,false,false,bound-thrust-coefficient-fit-error,max accepted residual
propeller_archive_ct_cp_j_scattered_surface_fit_field,cp_holdout_residual,field,READY,threshold,0.08,ratio,,,,,,,,,false,false,,,,,,,,false,false,bound-power-coefficient-fit-error,max accepted residual
propeller_archive_ct_cp_j_scattered_surface_fit_field,eta_consistency_residual,field,READY,threshold,0.04,ratio,,,,,,,,,false,false,,,,,,,,false,false,reject-ct-cp-eta-inconsistency,max accepted residual
propeller_archive_ct_cp_j_scattered_surface_fit_field,ct_shape_preserved,field,READY,required,true,boolean,,,,,,,,,false,false,,,,,,,,false,false,reject-unphysical-ct-overshoot,field required
propeller_archive_ct_cp_j_scattered_surface_fit_target,racingQuad,static_anchor_low_rpm,NEIGHBOR_BINDING_READY_AFTER_REVIEW,minimum_performance_neighbor_rows,1,count,da4052 5.0x3.75 - 3,0.0,1477.8,1,2,0,true,false,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,ready-for-reviewed-neighbor-binding,static anchor direct binding target
propeller_archive_ct_cp_j_scattered_surface_fit_target,racingQuad,mid_domain_mid_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,4,count,da4052 5.0x3.75 - 3,0.4064,4712.25,4,2,0,false,true,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,nonstatic query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_target,racingQuad,high_domain_max_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,2,count,da4052 5.0x3.75 - 3,0.73152,7946.7,2,1,0,false,true,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,high-domain nonstatic query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_target,apDrone,static_anchor_low_rpm,NEIGHBOR_BINDING_READY_AFTER_REVIEW,minimum_performance_neighbor_rows,1,count,da4052 5.0x3.75 - 3,0.0,1477.8,1,2,0,true,false,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,ready-for-reviewed-neighbor-binding,static anchor direct binding target
propeller_archive_ct_cp_j_scattered_surface_fit_target,apDrone,mid_domain_mid_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,4,count,da4052 5.0x3.75 - 3,0.4064,4712.25,4,2,0,false,true,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,nonstatic query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_target,apDrone,high_domain_max_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,2,count,da4052 5.0x3.75 - 3,0.73152,7946.7,2,1,0,false,true,true,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,high-domain nonstatic query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_target,heavyLift,static_anchor_low_rpm,NEIGHBOR_BINDING_READY_AFTER_REVIEW,minimum_performance_neighbor_rows,1,count,ancf 10.0x5.0 - 2,0.0,1060.0,1,1,0,true,false,false,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,ready-for-reviewed-neighbor-binding,static performance-only anchor direct binding target
propeller_archive_ct_cp_j_scattered_surface_fit_target,heavyLift,mid_domain_mid_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,4,count,ancf 10.0x5.0 - 2,0.3335,4250.0,4,2,0,false,true,false,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,performance-only nonstatic query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_target,heavyLift,high_domain_max_rpm,SCATTERED_FIT_REQUIRED,minimum_performance_neighbor_rows,2,count,ancf 10.0x5.0 - 2,0.6003,7440.0,2,1,0,false,true,false,false,false,0,0,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,performance-only high-domain query needs scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_scenario,current_source_review_blocked_no_surface_fit,BLOCKED,false,missing_result_count,9,count,all,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,review-source-license-before-importing-raw-rows,source review blocks current use
propeller_archive_ct_cp_j_scattered_surface_fit_scenario,reviewed_static_neighbors_only_nonstatic_missing,BLOCKED,false,missing_result_count,6,count,all,,,,,,,,true,false,3,6,3,0,0.001,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,static anchors alone are insufficient
propeller_archive_ct_cp_j_scattered_surface_fit_scenario,reviewed_surface_fit_results_missing,BLOCKED,false,missing_result_count,9,count,all,,,,,,,,true,true,0,9,0,0,0.0,0.0,0.0,0.0,false,false,run-reviewed-scattered-surface-fit,fit run has no accepted results
propeller_archive_ct_cp_j_scattered_surface_fit_scenario,reviewed_surface_fit_one_failed,BLOCKED,false,failed_result_count,1,count,all,,,,,,,,true,true,9,0,8,1,0.002,0.075,0.04,0.02,false,false,repair-scattered-surface-fit-residuals,one CT holdout residual fails
propeller_archive_ct_cp_j_scattered_surface_fit_scenario,reviewed_surface_fit_all_pass,READY,true,passed_result_count,9,count,all,,,,,,,,true,true,9,0,9,0,0.002,0.03,0.04,0.02,false,false,scattered-surface-fit-contract-ready,all eligible CT CP J query rows pass synthetic contract
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,scenario_count,5,count,all,,,,,,,,,false,false,,,,,,,,false,false,inspect-scenario-coverage,five scenario samples
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,ready_scenario_count,1,count,all,,,,,,,,,false,false,,,,,,,,false,false,scattered-surface-fit-contract-ready,only synthetic all-pass opens the contract
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,blocked_scenario_count,4,count,all,,,,,,,,,false,false,,,,,,,,false,false,resolve-blocked-scenarios,current evidence remains blocked
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,expected_target_count,9,count,all,,,,,,,,,false,false,,,,,,,,false,false,inspect-fit-targets,nine post-review CT CP J lookup targets
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,direct_neighbor_target_count,3,count,all,,,,,,,,,false,false,,,,,,,,false,false,ready-for-reviewed-neighbor-binding,three static anchors can bind directly after review
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,scattered_fit_required_target_count,6,count,all,,,,,,,,,false,false,,,,,,,,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,six nonstatic rows require scattered fit
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,archive_curve_shape_guard_ready_target_count,9,count,all,,,,,,,,,false,false,,,,,,,,false,false,review-source-license-then-fit-positive-thrust-ct-cp-j-surfaces,all scattered-fit targets have archive curve shape guards ready
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,negative_thrust_tail_target_count,9,count,all,,,,,,,,,false,false,,,,,,,,false,false,keep-positive-thrust-envelope-and-extrapolation-guards,all targets inherit archive curves with high-J negative thrust tails
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_observed_result_count,9,count,all,,,,,,,,,false,false,,,,,,,,false,false,inspect-fit-results,all-pass scenario observes all targets
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_missing_result_count,9,count,all,,,,,,,,,false,false,,,,,,,,false,false,run-reviewed-scattered-surface-fit,missing scenario has no results
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_failed_result_count,1,count,all,,,,,,,,,false,false,,,,,,,,false,false,repair-scattered-surface-fit-residuals,one synthetic failure is represented
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_ready_full_simulation_target_count,6,count,all,,,,,,,,,false,false,,,,,,,,false,false,resolve-full-simulation-ready-rows,racingQuad and APDrone full-simulation rows can pass
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_ready_performance_only_target_count,3,count,all,,,,,,,,,false,false,,,,,,,,false,false,resolve-heavy-lift-reviewed-geometry-before-openfoam-mesh,heavyLift rows remain performance-only
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_ct_holdout_residual,0.075,ratio,all,,,,,,,,,false,false,,,,,,,,false,false,repair-scattered-surface-fit-residuals,failed scenario exceeds CT residual threshold
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_archive_curve_eta_formula_residual,0.00027500814692071884,ratio,all,,,,,,,,,false,false,,,,,,,,false,false,preserve-eta-consistency-gate,max eta formula residual across scattered-fit target curves
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,max_archive_curve_ct_increase,0.000071,coefficient,all,,,,,,,,,false,false,,,,,,,,false,false,preserve-ct-monotonic-tolerance,max CT increase across scattered-fit target curves
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,runtime_coupling_allowed_count,0,count,all,,,,,,,,,false,false,,,,,,,,false,false,keep-runtime-coupling-closed,no scenario opens runtime coupling
propeller_archive_ct_cp_j_scattered_surface_fit_summary,all,gameplay_auto_apply_allowed_count,0,count,all,,,,,,,,,false,false,,,,,,,,false,false,keep-gameplay-auto-apply-closed,no scenario opens gameplay auto apply
propeller_archive_ct_cp_j_scattered_surface_fit_method,all,method,READY,method_description,reviewed-static-anchor-or-scattered-fit-surface-required,text,all,,,,,,,,false,false,0,9,0,0,0.0,0.0,0.0,0.0,false,false,fit-scattered-ct-cp-j-surface-before-direct-lookup-binding,static anchors can bind directly but nonstatic sparse-track rows require reviewed surface fit before lookup execution
