row_type,scenario,preset,review_case,metric,value,unit,domain,target_metric,min_sample_count,candidate_max_tip_mach,candidate_max_thrust_loss_percent,candidate_max_load_factor,candidate_max_reaction_torque_scale,candidate_max_vibration_proxy,reference_effect_band_low_mach,reference_effect_band_high_mach,reference_serious_loss_mach,in_naca_takeoff_climb_effect_band,below_serious_loss_mach,physical_budget_accepted,compressibility_review_required,validation_run_planned,validation_result_required,playable_reference_allowed,config_patch_allowed,runtime_coupling_allowed,gameplay_auto_apply_allowed,status,message,next_required_action,source_file,evidence_role,note
propeller_archive_rotor_spec_retune_compressibility_review_source,physical_budget_acceptance_gate,,,source_description,PropellerArchiveRotorSpecRetunePhysicalBudgetAcceptanceGate,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,plan-review-after-physical-budget,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetunePhysicalBudgetAcceptanceGate.java,physical_budget_source,accepted rows remain manual review material
propeller_archive_rotor_spec_retune_compressibility_review_source,compressibility_impact_gate,,,source_description,PropellerArchiveRotorSpecRetuneCompressibilityImpactGate,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,carry-bounded-runtime-impact-values,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,impact_source,thrust loss load torque and vibration values are inherited
propeller_archive_rotor_spec_retune_compressibility_review_source,tip_mach_compressibility_reference,,,source_description,tip_mach_compressibility_reference.csv,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,compare-against-reference-thresholds,docs/data/tip_mach_compressibility_reference.csv,reference_table,current curve and historical threshold rows
propeller_archive_rotor_spec_retune_compressibility_review_source,drone_physics_runtime_curve,,,source_description,DronePhysics rotor compressibility helpers,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,review-runtime-helper-shape,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,runtime_curve_source,no runtime coupling invoked by this packet
propeller_archive_rotor_spec_retune_compressibility_review_source,naca_takeoff_climb_band,,,source_description,NACA tip Mach 0.5 to 0.7 onset band,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,check-candidate-band-position,https://ntrs.nasa.gov/citations/19930091714,historical_reference,effects begin inside takeoff climb blade angle range
propeller_archive_rotor_spec_retune_compressibility_review_source,naca_serious_loss_threshold,,,source_description,NACA Mach 0.91 serious loss threshold,text,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,READY,source-audited,check-margin-to-serious-loss,https://ntrs.nasa.gov/citations/19930092056,historical_reference,serious efficiency losses occur above about Mach 0.91
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,validation_acceptance_ready,false,boolean,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,upstream validation is blocked
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,physical_budget_available,false,boolean,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no accepted physical budget rows
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,review_matrix_available,false,boolean,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no review rows
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,matrix_row_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no review rows
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,planned_review_case_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no planned review cases
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,compressibility_review_required_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no review requirement reaches matrix
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,naca_band_case_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no historical reference case
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,runtime_curve_case_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,no runtime curve case
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,playable_reference_allowed_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,playable reference remains closed
propeller_archive_rotor_spec_retune_compressibility_review_scenario,current_retune_validation_blocked,,,config_patch_allowed_count,0,count,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-compressibility-review,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,current_review_matrix,config patch remains closed
