row_type,scenario_name,preset_name,ambient_temperature_celsius,speed_of_sound_mps,current_hover_tip_mach,candidate_hover_tip_mach,current_max_tip_mach,candidate_max_tip_mach,current_hover_compressibility_intensity,candidate_hover_compressibility_intensity,current_max_compressibility_intensity,candidate_max_compressibility_intensity,candidate_hover_thrust_scale,candidate_max_thrust_scale,candidate_max_thrust_loss_percent,candidate_max_load_factor,candidate_max_reaction_torque_scale,candidate_max_vibration_proxy,max_thrust_loss_percent_limit,max_load_factor_limit,max_reaction_torque_scale_limit,max_vibration_proxy_limit,candidate_hover_compressibility_free,candidate_max_compressibility_review_required,candidate_impact_within_budget,compressibility_impact_accepted,reynolds_budget_accepted,manual_patch_review_allowed,config_patch_allowed,runtime_coupling_allowed,gameplay_auto_apply_allowed,status,message,source_file,evidence_role,note
propeller_archive_rotor_spec_retune_compressibility_impact_source,source_fingerprint,source_description,,,,,,,,,,PropellerArchiveSourceFingerprint identifies archive identity before reviewed import.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveSourceFingerprint.java,source_identity,raw rows remain outside repository
propeller_archive_rotor_spec_retune_compressibility_impact_source,reynolds_budget_gate,source_description,,,,,,,,,,PropellerArchiveRotorSpecRetuneReynoldsBudgetGate supplies only low-Reynolds-accepted candidates for this compressibility pass.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneReynoldsBudgetGate.java,upstream_gate,low-Re loss must be bounded before compressibility impact is reviewed
propeller_archive_rotor_spec_retune_compressibility_impact_source,tip_mach_budget_gate,source_description,,,,,,,,,,PropellerArchiveRotorSpecRetuneTipMachBudgetGate supplies hover and max tip Mach plus the compressibility review marker.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneTipMachBudgetGate.java,upstream_gate,max tip Mach stays below hard budget but crosses runtime onset
propeller_archive_rotor_spec_retune_compressibility_impact_source,drone_physics,source_description,,,,,,,,,,DronePhysics rotorCompressibility helpers define intensity thrust scale load factor reaction torque scale and vibration proxy.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,runtime_formula,offline gate mirrors runtime compressibility impact
propeller_archive_rotor_spec_retune_compressibility_impact_source,budget_limits,source_description,,,,,,,,,,Max thrust loss percent limit is 10 load factor limit is 0.22 reaction torque scale limit is 1.18 and vibration proxy limit is 0.12.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,budget_thresholds,accepted rows still need human compressibility review
propeller_archive_rotor_spec_retune_compressibility_impact_source,runtime_boundary,source_description,,,,,,,,,,Compressibility impact gate never enables direct config patching runtime coupling or gameplay auto apply.,text,,,,,,,,,,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,leak_guard,audit material only
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,validation_acceptance_ready,,,,,,false,boolean,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,current validation rows are not planned
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,reynolds_budget_available,,,,,,false,boolean,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no upstream Reynolds rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,compressibility_impact_available,,,,,,false,boolean,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no impact rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,impact_row_count,,,,,,0,count,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no impact rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,compressibility_impact_accepted_count,,,,,,0,count,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no accepted rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,compressibility_review_required_count,,,,,,0,count,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no review rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,max_candidate_max_compressibility_intensity,,,,,,0.0,ratio,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no candidate rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,max_candidate_max_thrust_loss_percent,,,,,,0.0,percent,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no candidate rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,max_candidate_max_load_factor,,,,,,0.0,ratio,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no candidate rows
propeller_archive_rotor_spec_retune_compressibility_impact_scenario,current_retune_validation_blocked,max_candidate_max_reaction_torque_scale,,,,,,1.0,scale,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,current_compressibility_impact,no candidate rows
