row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
fpv_lipo_esr_packet_source_inventory,high_c_lipo_reference,source,docs/data/high_c_lipo_reference.csv,text,docs/data/high_c_lipo_reference.csv,,source_inventory,"FPV pack product specs, FPV charger-IR anchors, and current preset battery fields."
fpv_lipo_esr_packet_source_inventory,mendeley_lipo_ecm_projection,source,docs/data/lipo_ecm_mendeley_runtime_esr_projection.csv,text,docs/data/lipo_ecm_mendeley_runtime_esr_projection.csv,https://data.mendeley.com/datasets/stcppt2r68/1,source_inventory,"Projected R0(SOC,SOH) shape onto current project pack resistance."
fpv_lipo_esr_packet_source_inventory,mendeley_lipo_ecm_article,source,https://pmc.ncbi.nlm.nih.gov/articles/PMC10518458/,text,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10518458/,source_inventory,"Article describing the LiPo EIS/capacity/ECM dataset; shape source, not FPV absolute ESR."
fpv_lipo_esr_packet_source_inventory,lipo_esr_method_reference,source,docs/data/lipo_esr_temperature_soc_method_reference.csv,text,docs/data/lipo_esr_temperature_soc_method_reference.csv,,source_inventory,ESR temperature/SOC method guardrails and conservative IR-based current formula.
fpv_lipo_esr_packet_source_inventory,mendeley_c_rate_temperature_packet,source,docs/data/lipo_c_rate_temperature_calibration_packet.csv,text,docs/data/lipo_c_rate_temperature_calibration_packet.csv,https://data.mendeley.com/datasets/kxsbr4x3j2/2,source_inventory,"C-rate/temperature discharge-shape packet; cylindrical cells, not FPV pouch absolute ESR."
fpv_lipo_esr_packet_source_inventory,battery_temperature_derating_summary,source,docs/data/battery_temperature_derating_summary.csv,text,docs/data/battery_temperature_derating_summary.csv,,source_inventory,Current Java battery-temperature model plus RC LiPo cold/warm field ratios.
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,cells,4.0,count,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,capacity_ah,1.5,Ah,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,listed_c,50.0,C,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,listed_current_a,75.0,A,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,per_cell_ir_mean_mohm,6.75,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,per_cell_ir_min_mohm,6.3,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,per_cell_ir_max_mohm,7.0,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,cell_ir_spread_mohm,0.7000000000000002,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,cell_ir_cv_percent,3.9890109682477823,percent,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,pack_ir_mohm,27.0,mOhm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,pack_ir_ohm,0.027,ohm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab 4S 50C 1500mAh,sag_at_90a_v,2.43,V,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,cells,4.0,count,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,capacity_ah,1.55,Ah,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,listed_c,45.0,C,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,listed_current_a,69.75,A,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,per_cell_ir_mean_mohm,6.525,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,per_cell_ir_min_mohm,6.3,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,per_cell_ir_max_mohm,6.7,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,cell_ir_spread_mohm,0.40000000000000036,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,cell_ir_cv_percent,2.2666972349040684,percent,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,pack_ir_mohm,26.1,mOhm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,pack_ir_ohm,0.0261,ohm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Tattu 4S 45C 1550mAh,sag_at_90a_v,2.349,V,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,cells,4.0,count,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,capacity_ah,1.5,Ah,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,listed_c,95.0,C,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,listed_current_a,142.5,A,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,per_cell_ir_mean_mohm,4.975,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,per_cell_ir_min_mohm,4.8,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,per_cell_ir_max_mohm,5.1,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,cell_ir_spread_mohm,0.2999999999999998,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,cell_ir_cv_percent,2.6111318707068474,percent,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,pack_ir_mohm,19.9,mOhm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,pack_ir_ohm,0.019899999999999998,ohm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1500mAh,sag_at_90a_v,1.7909999999999997,V,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,cells,4.0,count,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,capacity_ah,1.3,Ah,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,listed_c,75.0,C,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,listed_current_a,97.5,A,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,per_cell_ir_mean_mohm,6.85,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,per_cell_ir_min_mohm,6.6,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,per_cell_ir_max_mohm,7.4,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,cell_ir_spread_mohm,0.8000000000000007,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,cell_ir_cv_percent,4.786451477592705,percent,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,pack_ir_mohm,27.4,mOhm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,pack_ir_ohm,0.027399999999999997,ohm,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,DroneLab Chaos 4S 75C 1300mAh,sag_at_90a_v,2.4659999999999997,V,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,cells,4.0,count,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,capacity_ah,1.3,Ah,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,listed_c,95.0,C,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,listed_current_a,123.5,A,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,per_cell_ir_mean_mohm,5.575,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,per_cell_ir_min_mohm,4.5,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
fpv_lipo_esr_packet_measured_ir_anchor,Acehe Formula 4S 95C 1300mAh,per_cell_ir_max_mohm,6.1,mOhm/cell,docs/data/high_c_lipo_reference.csv,https://oscarliang.com/acehe-formula-4s-95c-lipo-batteries/,absolute_fpv_room_condition_ir_anchor,"Charger-reported 4S FPV pack IR after charge; useful absolute scale anchor, not lab EIS or a SOC/temperature sweep."
