row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
prop_pitch_packet_source_inventory,Current_RotorSpec_default_pitch_geometry,source_file,docs/data/prop_geometry_pitch_reference.csv,path,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_default_pitch_and_geometry_proxy,Current preset rows mirror RotorSpec.defaultBladePitchMeters(radius) for presets without overrides and explicit DroneConfig blade-pitch overrides such as withRotorBladePitchToDiameterRatio.
prop_pitch_packet_source_inventory,Official_HQProp_Gemfan_pitch_mass_pages,source_file,docs/data/prop_geometry_pitch_reference.csv,path,docs/data/prop_geometry_pitch_reference.csv,HQProp/Gemfan official product pages listed in docs/data/prop_geometry_pitch_reference.csv,official_product_diameter_pitch_mass,"Official product labels and mass rows for 5-inch FPV, 3-inch/ducted, and 10-inch lift prop families."
prop_pitch_packet_source_inventory,UIUC_propeller_geometry_TXT_files,source_file,docs/data/prop_geometry_pitch_reference.csv,path,docs/data/prop_geometry_pitch_reference.csv,https://m-selig.ae.illinois.edu/props/propDB.html,station_geometry_r_over_R_c_over_R_beta,"UIUC geometry files provide r/R, c/R, and beta station data used to derive 70%R chord and local pitch ratios."
prop_pitch_packet_source_inventory,Generated_prop_geometry_reference,source_file,docs/data/prop_geometry_pitch_reference.csv,path,docs/data/prop_geometry_pitch_reference.csv,docs/data/prop_geometry_pitch_reference.csv,wide_source_table,"Wide table with current presets, official prop pitch rows, UIUC summaries, raw station rows, and current-vs-reference comparisons."
prop_pitch_packet_current_preset,racingQuad,current_diameter_in,5.0,in,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
prop_pitch_packet_current_preset,racingQuad,current_pitch_in,4.25,in,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
prop_pitch_packet_current_preset,racingQuad,current_pitch_to_diameter,0.85,ratio,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
prop_pitch_packet_current_preset,racingQuad,current_hover_pitch_speed_m_s,23.430710704710684,m/s,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
prop_pitch_packet_current_preset,racingQuad,current_max_pitch_speed_m_s,52.42345758846559,m/s,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
prop_pitch_packet_current_preset,racingQuad,current_geometric_pitch_angle_70r_deg,21.13247155696238,deg,docs/data/prop_geometry_pitch_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java; drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/RotorSpec.java,current_geometry_proxy,Mirrors current RotorSpec pitch geometry; pitch speed is ideal geometric pitch with no slip.
