row_type,name,source,dataset_page,battery,outer_zip_member,mat_file,cycle_index,impedance_index,impedance_fraction,nearest_discharge_index,ambient_temperature_c,temperature_band,capacity_ah,max_capacity_ah,capacity_soh,soh_band,re_ohm,rct_ohm,re_plus_rct_ohm,re_mohm,rct_mohm,re_plus_rct_mohm,rectified_impedance_real_median_ohm,rectified_impedance_low_frequency_real_ohm,re_growth_vs_battery_first,total_growth_vs_battery_first,note,re_scale_vs_room_high_soh_median,total_scale_vs_room_high_soh_median,impedance_count,ambient_temperatures_c,last_capacity_soh,min_positive_capacity_soh,first_re_mohm,last_re_mohm,re_growth_first_to_last,first_rct_mohm,last_rct_mohm,rct_growth_first_to_last,first_total_mohm,last_total_mohm,total_growth_first_to_last,sample_count,battery_count,capacity_soh_median,re_ohm_median,rct_ohm_median,re_plus_rct_ohm_median,re_mohm_median,rct_mohm_median,re_plus_rct_mohm_median,re_scale_p10,re_scale_p90,impedance_cycle_count,duplicate_battery_files_skipped,baseline_re_ohm_room_high_soh_median,baseline_total_ohm_room_high_soh_median
nasa_impedance_cycle,B0007_impedance_1,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,40,1,0.0,19,24.0,room_10_35C,1.848378951850034,1.89105229539079,0.9774340753850292,fresh_ge_0.95,0.03816813609946085,0.06158094574229446,0.09974908184175531,38.168136099460845,61.58094574229446,99.74908184175531,0.054331555292148295,0.03790333327259264,1.0,1.0,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6156267736042598,0.6072419440857204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_2,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,42,2,0.0036101083032490976,20,24.0,room_10_35C,1.8807805437609766,1.89105229539079,0.9945682350219243,fresh_ge_0.95,0.042352200255114755,0.07946205744298855,0.1218142576981033,42.35220025511475,79.46205744298855,121.8142576981033,0.05663087736022996,0.040033942203862576,1.109621914592602,1.221206806608534,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6831129592012251,0.7415679953756806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_3,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,44,3,0.007220216606498195,20,24.0,room_10_35C,1.8807805437609766,1.89105229539079,0.9945682350219243,fresh_ge_0.95,0.03971312292013592,0.06180654339682964,0.10151966631696556,39.71312292013592,61.80654339682964,101.51966631696556,0.055097055939242405,0.03910789586921189,1.0404784455978948,1.0177503836879336,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6405463884682073,0.6180207215846487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_4,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,46,4,0.010830324909747292,21,24.0,room_10_35C,1.8814721597443598,1.89105229539079,0.9949339657767368,fresh_ge_0.95,0.04171928239305599,0.08085099253522705,0.12257027492828304,41.719282393055984,80.85099253522705,122.57027492828304,0.058180832557407684,0.03984487941109942,1.093039552267927,1.2287859964739516,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6729044129845485,0.7461703973641516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_5,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,48,5,0.01444043321299639,21,24.0,room_10_35C,1.8814721597443598,1.89105229539079,0.9949339657767368,fresh_ge_0.95,0.03840146399106517,0.06100130384680727,0.09940276783787244,38.40146399106517,61.00130384680727,99.40276783787245,0.05395128579129993,0.037524312112618564,1.0061131591806396,0.9965281484552182,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6193901980671662,0.6051336902040901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_6,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,50,6,0.018050541516245487,22,24.0,room_10_35C,1.8810954313244785,1.89105229539079,0.994734749488113,fresh_ge_0.95,0.041725543288745344,0.07324252372827775,0.11496806701702308,41.72554328874534,73.24252372827775,114.96806701702309,0.05510656126156762,0.03783675778766168,1.093203586887617,1.1525726843221635,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6730053970882278,0.6998904775278879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_7,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,52,7,0.021660649819494584,22,24.0,room_10_35C,1.8810954313244785,1.89105229539079,0.994734749488113,fresh_ge_0.95,0.0371051772037323,0.06007565108189894,0.09718082828563124,37.105177203732296,60.07565108189894,97.18082828563124,0.05254004318348771,0.03546022440322705,0.9721506207963987,0.9742528601897468,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.5984819501382651,0.5916072008526954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_8,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,54,8,0.02527075812274368,23,24.0,room_10_35C,1.8710089649779995,1.89105229539079,0.9894009644991608,fresh_ge_0.95,0.039929523505293565,0.07752548996987343,0.117455013475167,39.92952350529357,77.52548996987343,117.455013475167,0.05535134088514138,0.03858630937794397,1.046148111640631,1.1775047078779217,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6440367866815107,0.7150302479818776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_9,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,56,9,0.02888086642599278,23,24.0,room_10_35C,1.8710089649779995,1.89105229539079,0.9894009644991608,fresh_ge_0.95,0.037833946033938984,0.061293760421866045,0.09912770645580503,37.833946033938986,61.29376042186605,99.12770645580503,0.054671714792397984,0.037196435058249,0.9912442655137518,0.9937706154835987,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6102365090319553,0.6034592005215235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_10,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,58,10,0.032490974729241874,24,24.0,room_10_35C,1.8701995151941375,1.89105229539079,0.9889729225111973,fresh_ge_0.95,0.040868280768717374,0.07683869552898764,0.11770697629770502,40.868280768717376,76.83869552898764,117.70697629770501,0.05570899260529939,0.03768867272514589,1.0707434248877212,1.180030674211504,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6591783200216028,0.7165641206889772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_11,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,60,11,0.036101083032490974,24,24.0,room_10_35C,1.8701995151941375,1.89105229539079,0.9889729225111973,fresh_ge_0.95,0.037520425405365855,0.060073134186248135,0.09759355959161399,37.520425405365856,60.07313418624813,97.593559591614,0.054307725153798864,0.03590262264892989,0.9830300674780883,0.9783905554783863,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6051796287975133,0.5941197829838032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_12,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,62,12,0.039711191335740074,25,24.0,room_10_35C,1.8706715362800985,1.89105229539079,0.9892225301434724,fresh_ge_0.95,0.04169865656080958,0.0720729677827527,0.11377162434356228,41.69865656080958,72.0729677827527,113.77162434356228,0.05490217633137633,0.03750766132603297,1.0924991582546417,1.1405781611509238,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6725717319616746,0.6926068999590032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_13,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,64,13,0.04332129963898917,25,24.0,room_10_35C,1.8706715362800985,1.89105229539079,0.9892225301434724,fresh_ge_0.95,0.03739727137150672,0.0612330724542185,0.09863034382572522,37.39727137150672,61.2330724542185,98.63034382572522,0.0534228569833347,0.03671471186045237,0.9798034484590664,0.9887844780586063,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6031932357411827,0.6004314087380924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_14,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,66,14,0.04693140794223827,26,24.0,room_10_35C,1.8596124644020169,1.89105229539079,0.9833744254109715,fresh_ge_0.95,0.03998676920342006,0.07363674363826805,0.11362351284168812,39.98676920342006,73.63674363826806,113.62351284168811,0.05514710658252983,0.03813877799295991,1.0476479411837167,1.1390933203971099,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.6449601219040769,0.6917052423729995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasa_impedance_cycle,B0007_impedance_15,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip,https://data.nasa.gov/dataset/li-ion-battery-aging-datasets,B0007,5. Battery Data Set/1. BatteryAgingARC-FY08Q4.zip,B0007.mat,68,15,0.05054151624548736,26,24.0,room_10_35C,1.8596124644020169,1.89105229539079,0.9833744254109715,fresh_ge_0.95,0.03591968009886427,0.06057069111701671,0.09649037121588099,35.919680098864276,60.570691117016715,96.49037121588098,0.05238953228555621,0.03445937085980782,0.9410907570980828,0.9673309210901406,"NASA aging dataset impedance cycle. Re is the fitted electrolyte/ohmic term; Rct is charge-transfer resistance. Use shape, not absolute FPV high-C ESR.",0.5793606664610829,0.5874039090970077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
