row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
wind_gust_packet_source_inventory,Current_project_hybrid_wind_model,source_file,docs/data/wind_gust_dryden_reference.csv,path,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_runtime_wind_model,"Current model combines mean-wind smoothing, reduced deterministic burble, and Dryden-scaled colored turbulence."
wind_gust_packet_source_inventory,pyfly_Dryden_MIL_F_8785C_reference,source_file,docs/data/wind_gust_dryden_reference.csv,path,docs/data/wind_gust_dryden_reference.csv,https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,open_source_dryden_formula_reference,pyfly exposes the low-altitude Dryden length-scale and sigma formulas used as the reference shape.
wind_gust_packet_source_inventory,Open_UAV_wind_modeling_survey,source_file,docs/data/wind_gust_dryden_reference.csv,path,docs/data/wind_gust_dryden_reference.csv,https://arxiv.org/abs/1905.09954,wind_modeling_context,"Survey context for spatio-temporal wind fields, turbulence, and gusting in UAV simulation."
wind_gust_packet_source_inventory,ICAS_2020_hover_gust_CFD,source_file,docs/data/wind_gust_dryden_reference.csv,path,docs/data/wind_gust_dryden_reference.csv,https://www.icas.org/icas_archive/ICAS2020/data/papers/ICAS2020_0482_paper.pdf,direct_rotor_gust_thrust_response,ICAS 2020 tables give hover CT changes under 10 m/s gusts from multiple inflow directions.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,dirty_air,0.25,input,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,wind_speed_m_s,5.0,m/s,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,altitude_m,6.0,m,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_gust_scale,0.1675,scale,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_burble_scale,0.32,scale,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,dryden_intensity_scale,0.1388888888888889,scale,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_gust_rms_x_m_s,0.14036773095850102,m/s,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_gust_rms_y_m_s,0.07088978657181536,m/s,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_gust_rms_z_m_s,0.14017366836334894,m/s,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
wind_gust_packet_current_intensity_scan,wind_5m_s_dirty_0p25_alt_6m,current_burble_rms_x_m_s,0.04167033745963668,m/s,docs/data/wind_gust_dryden_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java; https://raw.githubusercontent.com/eivindeb/pyfly/master/pyfly/dryden.py,current_vs_low_altitude_dryden_intensity,Current target gust RMS includes reduced deterministic burble plus Dryden target before vehicle response/filtering.
