row_type,scenario_name,preset_name,ambient_case,item_name,review_value,numeric_value,numeric_item,unit,control_boundary,blackbox_metric,telemetry_required,leak_guard_item,blackbox_regression_acceptance_ready,manual_control_hook_review_allowed,runtime_implementation_allowed,runtime_coupling_allowed,playable_reference_allowed,gameplay_auto_apply_allowed,status,message,source_file,evidence_role,note
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,source_fingerprint,source_description,,PropellerArchiveSourceFingerprint,archive identity checked before reviewed import,,false,text,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveSourceFingerprint.java,source_identity,raw rows remain outside repository
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,blackbox_acceptance_gate,source_description,,BlackboxAcceptanceGate,manual review opens only after passing blackbox results,,false,text,,,,,,,,,,,BLOCKED,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookBlackboxAcceptanceGate.java,acceptance_gate,current acceptance remains blocked
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,control_contract,source_description,,DerateControlContract,accepted target max RPM scales supply review values,,false,text,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlContract.java,control_contract,uses racingQuad and apDrone contract rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,drone_physics_target_omega,source_description,,DronePhysics,targetOmega multiplication occurs before state.setMotorTargetOmega and motor response,,false,text,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,insertion_boundary,review item names the insertion point
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,blackbox_regression_matrix,source_description,,BlackboxRegressionMatrix,hover ramp punchout and failsafe cases bind review items to regression metrics,,false,text,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookBlackboxRegressionMatrix.java,regression_contract,regression remains offline
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_source,runtime_leak_guard,source_description,,RuntimeLeakGuard,candidate derate coupling playable export and gameplay auto apply stay closed,,false,text,,,,,,,,,,,READY,,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,leak_guard,human review material only
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,racingQuad,cold_sea_level_minus10c,target_max_rpm_scale,0.9715982698017722,0.9715982698017722,true,ratio,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_scale_closure,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,target omega scale to apply before motor response
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,racingQuad,cold_sea_level_minus10c,contracted_max_rpm,28310.07356552835,28310.07356552835,true,rpm,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_clamp_and_slew,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,contracted target max RPM
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,racingQuad,cold_sea_level_minus10c,equivalent_max_thrust_loss_percent,5.599680211820246,5.599680211820246,true,percent,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,tip_mach_and_thrust_loss_margin,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,scale squared thrust capacity loss
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,racingQuad,cold_sea_level_minus10c,hook_insertion_boundary,apply-targetMaxRpmScale-between-maxOmega-and-state.setMotorTargetOmega-before-motorResponse,,false,text,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_clamp_and_slew,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,hook placement contract
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,racingQuad,cold_sea_level_minus10c,runtime_leak_guard,candidate-derate-runtime-coupling-playable-export-gameplay-auto-apply-remain-closed,,false,text,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,leak_guard,false,true,true,true,false,false,false,false,REVIEW_READY,runtime-leak-guard-review-required,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,candidate derate review is not runtime permission
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,apDrone,cold_sea_level_minus10c,target_max_rpm_scale,0.9910302351978083,0.9910302351978083,true,ratio,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_scale_closure,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,target omega scale to apply before motor response
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,apDrone,cold_sea_level_minus10c,contracted_max_rpm,29472.808857731186,29472.808857731186,true,rpm,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_clamp_and_slew,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,contracted target max RPM
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,apDrone,cold_sea_level_minus10c,equivalent_max_thrust_loss_percent,1.7859072923776753,1.7859072923776753,true,percent,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,tip_mach_and_thrust_loss_margin,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,scale squared thrust capacity loss
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,apDrone,cold_sea_level_minus10c,hook_insertion_boundary,apply-targetMaxRpmScale-between-maxOmega-and-state.setMotorTargetOmega-before-motorResponse,,false,text,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,target_omega_clamp_and_slew,true,false,true,true,false,false,false,false,REVIEW_READY,manual-control-hook-review-candidate,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,hook placement contract
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review,synthetic_control_hook_blackbox_all_pass,apDrone,cold_sea_level_minus10c,runtime_leak_guard,candidate-derate-runtime-coupling-playable-export-gameplay-auto-apply-remain-closed,,false,text,DronePhysics.targetOmega=maxOmega*targetMaxRpmScale-before-motor-response,leak_guard,false,true,true,true,false,false,false,false,REVIEW_READY,runtime-leak-guard-review-required,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,review_row,candidate derate review is not runtime permission
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,blackbox_regression_acceptance_ready,false,boolean,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,candidate derate review blocked after failed result
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,manual_control_hook_review_allowed,false,boolean,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,manual review closed after failed result
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,manual_control_hook_candidate_preset_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,no candidate presets
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,review_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,no review rows after failed result
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,numeric_review_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,no numeric rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,telemetry_required_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,no telemetry rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,leak_guard_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,no leak guard rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,runtime_implementation_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,runtime implementation closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,runtime_coupling_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,runtime coupling closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,playable_reference_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,playable export closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,gameplay_auto_apply_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,gameplay auto apply closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,current_control_hook_blackbox_blocked,message,blackbox-regression-result-failed,text,,,,,,,,,,BLOCKED,blackbox-regression-result-failed,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,current_scenario,current blackbox result failed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,blackbox_regression_acceptance_ready,false,boolean,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,results missing
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,manual_control_hook_review_allowed,false,boolean,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,manual review closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,manual_control_hook_candidate_preset_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,no candidate presets
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,review_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,no review rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,numeric_review_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,no numeric rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,telemetry_required_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,no telemetry rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,leak_guard_row_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,no leak guard rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,runtime_implementation_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,runtime implementation closed
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_control_hook_implementation_review_scenario,synthetic_control_hook_blackbox_results_missing,runtime_coupling_allowed_count,0,count,,,,,,,,,,BLOCKED,blackbox-regression-result-set-incomplete,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDerateControlHookImplementationReview.java,missing_scenario,runtime coupling closed
