row_type,scenario,preset,ambient_case,target_max_tip_mach,metric,value,unit,candidate_max_tip_mach,candidate_max_thrust_loss_percent,candidate_max_reaction_torque_scale,candidate_max_vibration_proxy,target_max_tip_mach_margin,target_max_rpm_scale,required_max_rpm_derate_percent,limiting_budget,post_derate_thrust_loss_percent,post_derate_load_factor,post_derate_reaction_torque_scale,post_derate_vibration_proxy,max_tip_mach_limit,max_thrust_loss_percent_limit,max_load_factor_limit,max_reaction_torque_scale_limit,max_vibration_proxy_limit,ambient_sensitivity_accepted,derate_target_within_budget,playable_reference_allowed,config_patch_allowed,runtime_coupling_allowed,gameplay_auto_apply_allowed,status,message,next_required_action,source_file,evidence_role,note
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,ambient_sensitivity,,,,source_description,PropellerArchiveRotorSpecRetuneAmbientCompressibilitySensitivity,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,READY,source-audited,derive-targets-from-failed-cold-air-rows,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilitySensitivity.java,sensitivity_source,cold rows expose impact-budget failure
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,compressibility_impact_budget,,,,source_description,PropellerArchiveRotorSpecRetuneCompressibilityImpactGate limits,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,READY,source-audited,reapply-impact-limits-to-target-mach,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityImpactGate.java,budget_source,thrust load torque and vibration limits bound derate target
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,tip_mach_budget,,,,source_description,PropellerArchiveRotorSpecRetuneTipMachBudgetGate max Mach cap,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,READY,source-audited,retain-hard-tip-mach-cap,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneTipMachBudgetGate.java,mach_cap_source,hard Mach cap remains 0.70
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,compressibility_review_matrix,,,,source_description,PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,PENDING_VALIDATION,source-audited,keep-review-matrix-pending,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneCompressibilityReviewMatrix.java,review_source,derate target is review material only
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,drone_physics_curve,,,,source_description,DronePhysics rotor compressibility helper shape,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,READY,source-audited,invert-runtime-helper-curve,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,runtime_curve_source,no runtime coupling is invoked
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_source,runtime_boundary,,,,source_description,No playable config runtime or gameplay output,text,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,READY,keep-output-gates-closed,manual-review-only,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,leak_guard,plan cannot auto-apply max RPM derate
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,validation_acceptance_ready,false,boolean,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,upstream validation is blocked
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,ambient_sensitivity_available,false,boolean,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no ambient sensitivity rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,derate_plan_available,false,boolean,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no derate rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,derate_row_count,0,count,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no derate rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,cold_air_failed_row_count,0,count,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no failed cold-air rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,derate_target_within_budget_count,0,count,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no target rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,max_required_max_rpm_derate_percent,0.0,percent,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no derate required
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,min_target_max_rpm_scale,0.0,scale,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no target rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,min_target_max_tip_mach,0.0,Mach,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no target rows
propeller_archive_rotor_spec_retune_ambient_compressibility_derate_scenario,current_retune_validation_blocked,,,,max_post_derate_thrust_loss_percent,0.0,percent,,,,,,,,,,,,,,,,,,,,,,,BLOCKED,validation-run-not-planned,complete-upstream-validation-before-derate-plan,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecRetuneAmbientCompressibilityDeratePlan.java,current_derate_plan,no target rows
